queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;38;100000;10;28.9986;26.9319;3448.45;97.7123
FIFO Queue;2;38;100000;10;24.9803;29.3358;4003.16;89.7053
FIFO Queue;3;38;100000;10;29.2559;31.4242;3418.11;83.7436
FIFO Queue;4;38;100000;10;29.3489;31.3956;3407.28;83.8199
FIFO Queue;5;38;100000;10;31.3898;33.9662;3185.74;77.4765
FIFO Queue;6;38;100000;10;33.4219;36.0708;2992.05;72.9559
FIFO Queue;7;38;100000;10;42.3975;55.9097;2358.63;47.0684
FIFO Queue;8;38;100000;10;38.6236;36.1552;2589.09;72.7856
FIFO Queue;9;38;100000;10;33.5159;36.3999;2983.66;72.2963
FIFO Queue;10;38;100000;10;33.666;38.0719;2970.36;69.1213
