queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;54;100000;10;35.4657;31.1146;2819.62;59.5171
FIFO Queue;2;54;100000;10;28.901;28.1633;3460.09;65.7541
FIFO Queue;3;54;100000;10;27.5789;28.2548;3625.96;65.5412
FIFO Queue;4;54;100000;10;27.5716;28.3192;3626.91;65.3922
FIFO Queue;5;54;100000;10;27.4633;28.333;3641.22;65.3603
FIFO Queue;6;54;100000;10;27.8591;28.5473;3589.49;64.8697
FIFO Queue;7;54;100000;10;69.7329;27.7059;1434.04;66.8397
FIFO Queue;8;54;100000;10;36.8668;28.105;2712.47;65.8905
FIFO Queue;9;54;100000;10;27.2007;28.0692;3676.37;65.9746
FIFO Queue;10;54;100000;10;27.1411;28.0596;3684.45;65.997
