queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;62;100000;10;36.175;32.1902;2764.34;50.1054
FIFO Queue;2;62;100000;10;28.4417;29.421;3515.96;54.8215
FIFO Queue;3;62;100000;10;27.5572;27.6544;3628.81;58.3235
FIFO Queue;4;62;100000;10;24.4806;27.2338;4084.87;59.2243
FIFO Queue;5;62;100000;10;24.5194;27.5296;4078.4;58.5879
FIFO Queue;6;62;100000;10;24.5553;27.347;4072.45;58.9792
FIFO Queue;7;62;100000;10;24.545;60.1896;4074.15;26.797
FIFO Queue;8;62;100000;10;54.2088;27.9493;1844.72;57.7081
FIFO Queue;9;62;100000;10;24.3009;28.0816;4115.08;57.4364
FIFO Queue;10;62;100000;10;24.4444;28.0432;4090.92;57.515
