queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;56;100;10;3.64216;3.20905;27.4562;0.556461
LockBased Queue;2;56;100;10;1.75945;3.44653;56.836;0.51812
LockBased Queue;3;56;100;10;1.63669;2.45596;61.099;0.727093
LockBased Queue;4;56;100;10;2.13257;1.71318;46.8919;1.04234
LockBased Queue;5;56;100;10;1.34702;1.78249;74.2382;1.00181
LockBased Queue;6;56;100;10;2.40692;1.8194;41.5469;0.981485
LockBased Queue;7;56;100;10;1.75486;0.978815;56.9846;1.82436
LockBased Queue;8;56;100;10;2.18189;1.615;45.8318;1.10571
LockBased Queue;9;56;100;10;1.15041;1.64941;86.9258;1.08264
LockBased Queue;10;56;100;10;2.05962;1.60852;48.5526;1.11016
