queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;60;10000;10;4.60528;0.211697;2171.42;787.289
LockBased Queue;2;60;10000;10;3.97229;0.211797;2517.44;786.917
LockBased Queue;3;60;10000;10;4.23547;0.212498;2361.02;784.321
LockBased Queue;4;60;10000;10;4.10649;0.207779;2435.17;802.134
LockBased Queue;5;60;10000;10;4.289;0.210744;2331.55;790.849
LockBased Queue;6;60;10000;10;3.9514;0.211146;2530.75;789.343
LockBased Queue;7;60;10000;10;3.84481;0.212108;2600.91;785.763
LockBased Queue;8;60;10000;10;4.26561;0.211787;2344.33;786.954
LockBased Queue;9;60;10000;10;4.35313;0.211967;2297.2;786.286
LockBased Queue;10;60;10000;10;3.35839;0.215975;2977.61;771.694
