queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;32;1000000;10;279.887;383.753;3572.87;81.4326
FIFO Queue;2;32;1000000;10;422.844;442.162;2364.94;70.6755
FIFO Queue;3;32;1000000;10;403.862;442.836;2476.09;70.5678
FIFO Queue;4;32;1000000;10;388.286;430.645;2575.42;72.5656
FIFO Queue;5;32;1000000;10;345.601;413.043;2893.51;75.658
FIFO Queue;6;32;1000000;10;386.704;427.407;2585.96;73.1153
FIFO Queue;7;32;1000000;10;390.244;430.582;2562.5;72.5762
FIFO Queue;8;32;1000000;10;389.516;429.194;2567.29;72.811
FIFO Queue;9;32;1000000;10;390.427;429.902;2561.3;72.6909
FIFO Queue;10;32;1000000;10;391.446;428.586;2554.63;72.9142
