queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;10;1000000;10;659.361;289.521;1516.62;345.398
FIFO Queue;2;10;1000000;10;893.371;342.817;1119.36;291.701
FIFO Queue;3;10;1000000;10;889.314;343.885;1124.46;290.795
FIFO Queue;4;10;1000000;10;889.501;344.217;1124.23;290.515
FIFO Queue;5;10;1000000;10;893.958;343.399;1118.62;291.207
FIFO Queue;6;10;1000000;10;897.284;343.831;1114.47;290.841
FIFO Queue;7;10;1000000;10;904.809;341.368;1105.21;292.939
FIFO Queue;8;10;1000000;10;895.294;345.811;1116.95;289.175
FIFO Queue;9;10;1000000;10;836.596;339.868;1195.32;294.232
FIFO Queue;10;10;1000000;10;801.474;335.998;1247.7;297.621
