queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;16;10000;10;4.53082;2.76114;2207.11;226.355
LockBased Queue;2;16;10000;10;4.53383;2.87843;2205.64;217.132
LockBased Queue;3;16;10000;10;4.30934;2.73544;2320.54;228.483
LockBased Queue;4;16;10000;10;4.27692;2.83588;2338.13;220.39
LockBased Queue;5;16;10000;10;4.31849;2.68163;2315.62;233.067
LockBased Queue;6;16;10000;10;4.62978;2.98606;2159.93;209.306
LockBased Queue;7;16;10000;10;4.65248;2.97074;2149.39;210.386
LockBased Queue;8;16;10000;10;4.42457;2.7118;2260.11;230.474
LockBased Queue;9;16;10000;10;4.60414;2.75222;2171.96;227.09
LockBased Queue;10;16;10000;10;4.25538;2.96928;2349.96;210.488
