queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;36;100;10;4.53293;1.70381;22.0608;1.63033
LockBased Queue;2;36;100;10;1.9155;1.31622;52.2057;2.11043
LockBased Queue;3;36;100;10;1.96382;1.30129;50.9212;2.13464
LockBased Queue;4;36;100;10;0.974667;1.61718;102.599;1.71767
LockBased Queue;5;36;100;10;2.19707;1.66263;45.5152;1.67072
LockBased Queue;6;36;100;10;1.46554;1.57539;68.2344;1.76323
LockBased Queue;7;36;100;10;1.96842;1.26617;50.8022;2.19384
LockBased Queue;8;36;100;10;1.67277;2.097;59.7809;1.32464
LockBased Queue;9;36;100;10;1.66543;1.58916;60.0445;1.74796
LockBased Queue;10;36;100;10;1.20695;2.00784;82.8534;1.38346
