queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;46;10000;10;3.57587;3.19651;2796.52;68.009
LockBased Queue;2;46;10000;10;4.16643;2.04854;2400.14;106.12
LockBased Queue;3;46;10000;10;4.07818;2.67071;2452.07;81.3982
LockBased Queue;4;46;10000;10;3.2587;3.68447;3068.71;59.002
LockBased Queue;5;46;10000;10;3.13895;3.24423;3185.78;67.0086
LockBased Queue;6;46;10000;10;4.05863;3.01569;2463.89;72.0867
LockBased Queue;7;46;10000;10;4.26015;2.9455;2347.33;73.8046
LockBased Queue;8;46;10000;10;4.61078;3.2182;2168.83;67.5506
LockBased Queue;9;46;10000;10;4.44184;3.52844;2251.32;61.6111
LockBased Queue;10;46;10000;10;4.67384;3.07328;2139.57;70.7359
