queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;20;10000;10;4.47482;1.91444;2234.73;261.173
LockBased Queue;2;20;10000;10;3.75683;2.25708;2661.82;221.525
LockBased Queue;3;20;10000;10;3.46723;2.42288;2884.15;206.366
LockBased Queue;4;20;10000;10;3.87114;2.60553;2583.22;191.899
LockBased Queue;5;20;10000;10;3.68754;2.01748;2711.83;247.834
LockBased Queue;6;20;10000;10;3.46488;2.18139;2886.1;229.212
LockBased Queue;7;20;10000;10;3.48217;2.12472;2871.78;235.325
LockBased Queue;8;20;10000;10;3.61987;2.05055;2762.53;243.837
LockBased Queue;9;20;10000;10;3.47577;2.26833;2877.06;220.426
LockBased Queue;10;20;10000;10;3.58975;1.9918;2785.71;251.029
