queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;32;100;10;3.84816;1.21862;25.9864;2.56437
LockBased Queue;2;32;100;10;0.877153;0.917209;114.005;3.40708
LockBased Queue;3;32;100;10;0.959518;0.931145;104.219;3.35608
LockBased Queue;4;32;100;10;0.876062;0.897331;114.147;3.48255
LockBased Queue;5;32;100;10;1.21797;2.01;82.1037;1.55473
LockBased Queue;6;32;100;10;0.786795;1.22778;127.098;2.54524
LockBased Queue;7;32;100;10;0.877124;1.72605;114.009;1.8105
LockBased Queue;8;32;100;10;1.28264;0.927769;77.964;3.3683
LockBased Queue;9;32;100;10;0.877895;0.835426;113.909;3.74061
LockBased Queue;10;32;100;10;1.28688;0.505317;77.7072;6.18424
