queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;1;100;10;0.018776;0.004318;5325.95;23158.9
LockBased Queue;2;1;100;10;0.004558;0.004719;21939.4;21190.9
LockBased Queue;3;1;100;10;0.004257;0.004208;23490.7;23764.3
LockBased Queue;4;1;100;10;0.004378;0.004048;22841.5;24703.6
LockBased Queue;5;1;100;10;0.004359;0.004128;22941;24224.8
LockBased Queue;6;1;100;10;0.004438;0.003957;22532.7;25271.7
LockBased Queue;7;1;100;10;0.004258;0.004408;23485.2;22686
LockBased Queue;8;1;100;10;0.004078;0.003957;24521.8;25271.7
LockBased Queue;9;1;100;10;0.004097;0.004278;24408.1;23375.4
LockBased Queue;10;1;100;10;0.00516;0.003968;19379.8;25201.6
