queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;8;100000;10;54.7056;56.2077;1827.97;222.389
FIFO Queue;2;8;100000;10;58.5853;59.2567;1706.91;210.947
FIFO Queue;3;8;100000;10;60.9379;59.1893;1641.01;211.187
FIFO Queue;4;8;100000;10;61.3992;59.3171;1628.69;210.732
FIFO Queue;5;8;100000;10;61.0358;59.3361;1638.38;210.664
FIFO Queue;6;8;100000;10;65.4688;64.9639;1527.44;192.415
FIFO Queue;7;8;100000;10;63.8963;61.1905;1565.04;204.28
FIFO Queue;8;8;100000;10;61.9285;61.2584;1614.77;204.054
FIFO Queue;9;8;100000;10;62.0742;60.7994;1610.98;205.594
FIFO Queue;10;8;100000;10;62.1332;60.862;1609.45;205.383
