queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;36;1000;10;2.85987;2.62435;349.666;10.5846
FIFO Queue;2;36;1000;10;3.26741;2.61657;306.053;10.6161
FIFO Queue;3;36;1000;10;2.20104;1.38671;454.33;20.0315
FIFO Queue;4;36;1000;10;1.25104;2.1815;799.332;12.7334
FIFO Queue;5;36;1000;10;1.77436;1.01373;563.582;27.4016
FIFO Queue;6;36;1000;10;1.80845;1.02323;552.96;27.1472
FIFO Queue;7;36;1000;10;1.33382;1.81164;749.727;15.3329
FIFO Queue;8;36;1000;10;1.35254;1.84611;739.347;15.0467
FIFO Queue;9;36;1000;10;2.13591;1.43325;468.184;19.381
FIFO Queue;10;36;1000;10;1.19641;1.08433;835.832;25.6174
