queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;40;100000;10;34.1363;29.3984;2929.43;85.0385
FIFO Queue;2;40;100000;10;30.4157;29.8534;3287.78;83.7426
FIFO Queue;3;40;100000;10;30.4281;29.3587;3286.43;85.1536
FIFO Queue;4;40;100000;10;30.0568;29.3819;3327.04;85.0864
FIFO Queue;5;40;100000;10;30.0707;29.2501;3325.5;85.4699
FIFO Queue;6;40;100000;10;30.0414;29.3796;3328.74;85.093
FIFO Queue;7;40;100000;10;60.8077;29.1229;1644.53;85.843
FIFO Queue;8;40;100000;10;36.025;29.7471;2775.85;84.0419
FIFO Queue;9;40;100000;10;29.8173;29.9118;3353.75;83.5792
FIFO Queue;10;40;100000;10;29.7337;29.8144;3363.19;83.852
