queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;40;1000;10;3.62994;2.08648;275.486;11.9819
LockBased Queue;2;40;1000;10;2.01596;1.96202;496.042;12.742
LockBased Queue;3;40;1000;10;1.0493;1.69517;953.02;14.7478
LockBased Queue;4;40;1000;10;2.31957;1.69513;431.115;14.7482
LockBased Queue;5;40;1000;10;2.28279;1.52872;438.061;16.3536
LockBased Queue;6;40;1000;10;1.09871;1.44307;910.159;17.3241
LockBased Queue;7;40;1000;10;0.846877;1.36679;1180.81;18.291
LockBased Queue;8;40;1000;10;0.869058;1.11068;1150.67;22.5087
LockBased Queue;9;40;1000;10;0.919012;1.19752;1088.13;20.8764
LockBased Queue;10;40;1000;10;1.03743;2.07235;963.917;12.0636
