queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;12;100;10;1.53074;0.430416;65.3279;19.3611
LockBased Queue;2;12;100;10;0.047328;0.099887;2112.91;83.4276
LockBased Queue;3;12;100;10;0.049061;0.419426;2038.28;19.8684
LockBased Queue;4;12;100;10;0.42715;0.043883;234.11;189.899
LockBased Queue;5;12;100;10;0.075702;0.070112;1320.97;118.857
LockBased Queue;6;12;100;10;0.043641;0.082364;2291.42;101.177
LockBased Queue;7;12;100;10;0.052198;0.047389;1915.78;175.85
LockBased Queue;8;12;100;10;0.048471;0.054301;2063.09;153.466
LockBased Queue;9;12;100;10;0.067145;0.102411;1489.31;81.3715
LockBased Queue;10;12;100;10;0.051877;0.033392;1927.64;249.561
