queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;32;100000;10;33.7155;34.8597;2965.99;89.6451
FIFO Queue;2;32;100000;10;31.1506;33.9024;3210.21;92.1764
FIFO Queue;3;32;100000;10;30.0398;35.036;3328.91;89.1939
FIFO Queue;4;32;100000;10;30.378;34.6847;3291.86;90.0974
FIFO Queue;5;32;100000;10;30.0421;34.5433;3328.67;90.4662
FIFO Queue;6;32;100000;10;31.3796;34.5154;3186.78;90.5392
FIFO Queue;7;32;100000;10;35.5573;34.6279;2812.37;90.2453
FIFO Queue;8;32;100000;10;35.6794;34.5656;2802.74;90.4079
FIFO Queue;9;32;100000;10;35.5833;34.5946;2810.31;90.3321
FIFO Queue;10;32;100000;10;37.256;34.7249;2684.13;89.993
