queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;10;10000;10;4.27695;1.37381;2338.12;727.901
LockBased Queue;2;10;10000;10;2.28187;1.42929;4382.38;699.649
LockBased Queue;3;10;10000;10;2.15278;1.43863;4645.15;695.108
LockBased Queue;4;10;10000;10;2.22175;1.45223;4500.95;688.596
LockBased Queue;5;10;10000;10;2.27294;1.36927;4399.59;730.318
LockBased Queue;6;10;10000;10;2.35963;1.34609;4237.95;742.891
LockBased Queue;7;10;10000;10;2.30301;1.3939;4342.15;717.411
LockBased Queue;8;10;10000;10;2.2604;1.40619;4424;711.143
LockBased Queue;9;10;10000;10;2.2636;1.38833;4417.74;720.289
LockBased Queue;10;10;10000;10;2.2797;1.43116;4386.54;698.733
