queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;2;1000000;10;1255.77;1556.9;796.322;321.15
FIFO Queue;2;2;1000000;10;1192.67;819.91;838.455;609.823
FIFO Queue;3;2;1000000;10;860.677;815.882;1161.88;612.834
FIFO Queue;4;2;1000000;10;759.52;712.681;1316.62;701.576
FIFO Queue;5;2;1000000;10;751.775;710.328;1330.19;703.9
FIFO Queue;6;2;1000000;10;744.555;710.618;1343.08;703.613
FIFO Queue;7;2;1000000;10;745.218;710.115;1341.89;704.111
FIFO Queue;8;2;1000000;10;741.974;707.427;1347.76;706.786
FIFO Queue;9;2;1000000;10;743.433;707.818;1345.11;706.396
FIFO Queue;10;2;1000000;10;747.246;708.543;1338.25;705.673
