queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;36;100;10;3.3973;3.24819;29.4352;0.855178
FIFO Queue;2;36;100;10;1.49574;1.81188;66.8564;1.53309
FIFO Queue;3;36;100;10;1.68524;1.70341;59.3388;1.63071
FIFO Queue;4;36;100;10;1.70614;1.86357;58.6119;1.49057
FIFO Queue;5;36;100;10;1.69907;1.61751;58.8556;1.71732
FIFO Queue;6;36;100;10;0.999523;0.908072;100.048;3.05898
FIFO Queue;7;36;100;10;0.881883;0.90739;113.394;3.06128
FIFO Queue;8;36;100;10;0.807062;0.91219;123.906;3.04517
FIFO Queue;9;36;100;10;0.804046;0.893194;124.371;3.10994
FIFO Queue;10;36;100;10;0.914303;0.908763;109.373;3.05666
