queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;192;10000;10;9.04783;3.41895;1105.24;15.2337
FIFO Queue;2;192;10000;10;3.34098;3.27662;2993.13;15.8954
FIFO Queue;3;192;10000;10;3.29973;3.31676;3030.56;15.7031
FIFO Queue;4;192;10000;10;3.3572;3.36924;2978.67;15.4585
FIFO Queue;5;192;10000;10;3.44313;4.3315;2904.34;12.0243
FIFO Queue;6;192;10000;10;3.23326;3.3907;3092.85;15.3607
FIFO Queue;7;192;10000;10;3.30316;3.17499;3027.4;16.4042
FIFO Queue;8;192;10000;10;3.03981;3.13229;3289.68;16.6279
FIFO Queue;9;192;10000;10;2.98669;3.23202;3348.19;16.1148
FIFO Queue;10;192;10000;10;3.0665;3.18021;3261.05;16.3773
