queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;48;1000;10;5.5732;3.65779;179.43;5.6956
FIFO Queue;2;48;1000;10;3.00354;1.29711;332.941;16.0613
FIFO Queue;3;48;1000;10;1.24232;1.63521;804.948;12.7404
FIFO Queue;4;48;1000;10;1.38842;2.18938;720.242;9.51562
FIFO Queue;5;48;1000;10;1.88759;1.94524;529.777;10.7099
FIFO Queue;6;48;1000;10;1.81674;1.45085;550.435;14.3594
FIFO Queue;7;48;1000;10;1.72183;1.13107;580.778;18.4192
FIFO Queue;8;48;1000;10;1.39123;1.95295;718.79;10.6676
FIFO Queue;9;48;1000;10;1.37834;1.3845;725.509;15.0475
FIFO Queue;10;48;1000;10;1.05212;0.739045;950.46;28.1895
