queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;30;10000;10;3.92865;0.216626;2545.4;1538.75
LockBased Queue;2;30;10000;10;2.89913;0.225984;3449.31;1475.03
LockBased Queue;3;30;10000;10;2.157;0.211005;4636.06;1579.74
LockBased Queue;4;30;10000;10;2.28293;0.211195;4380.34;1578.32
LockBased Queue;5;30;10000;10;2.96737;0.211416;3369.99;1576.67
LockBased Queue;6;30;10000;10;2.03937;0.211075;4903.47;1579.22
LockBased Queue;7;30;10000;10;3.27281;0.17628;3055.48;1890.93
LockBased Queue;8;30;10000;10;3.00765;0.211316;3324.86;1577.42
LockBased Queue;9;30;10000;10;2.79464;0.221455;3578.28;1505.2
LockBased Queue;10;30;10000;10;2.67781;0.211095;3734.4;1579.07
