queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;1;100;10;0.0229;0.0205;4366.81;4878.05
FIFO Queue;2;1;100;10;0.0209;0.0198;4784.69;5050.51
FIFO Queue;3;1;100;10;0.0205;0.0199;4878.05;5025.13
FIFO Queue;4;1;100;10;0.0205;0.0311;4878.05;3215.43
FIFO Queue;5;1;100;10;0.0216;0.0205;4629.63;4878.05
FIFO Queue;6;1;100;10;0.0209;0.02;4784.69;5000
FIFO Queue;7;1;100;10;0.0204;0.0202;4901.96;4950.5
FIFO Queue;8;1;100;10;0.0203;0.0205;4926.11;4878.05
FIFO Queue;9;1;100;10;0.0208;0.0203;4807.69;4926.11
FIFO Queue;10;1;100;10;0.0204;0.0201;4901.96;4975.12
