queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;54;100;10;2.79189;3.59983;35.818;0.514428
LockBased Queue;2;54;100;10;4.0229;2.43828;24.8577;0.759491
LockBased Queue;3;54;100;10;1.62168;3.60699;61.6645;0.513407
LockBased Queue;4;54;100;10;1.25501;3.20709;79.6806;0.577425
LockBased Queue;5;54;100;10;2.04858;1.92593;48.8143;0.961537
LockBased Queue;6;54;100;10;1.68037;1.72469;59.5107;1.07373
LockBased Queue;7;54;100;10;1.62898;1.62863;61.388;1.13706
LockBased Queue;8;54;100;10;1.73964;1.01268;57.4832;1.82867
LockBased Queue;9;54;100;10;1.85616;1.92361;53.8747;0.962694
LockBased Queue;10;54;100;10;1.027;1.97863;97.3706;0.935927
