queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;46;100000;10;33.6237;26.2346;2974.1;82.8645
FIFO Queue;2;46;100000;10;25.4276;25.7019;3932.73;84.5818
FIFO Queue;3;46;100000;10;27.1896;28.4285;3677.88;76.4694
FIFO Queue;4;46;100000;10;28.1475;28.6266;3552.72;75.9403
FIFO Queue;5;46;100000;10;29.7947;30.0909;3356.3;72.2448
FIFO Queue;6;46;100000;10;30.7003;31.3161;3257.3;69.4185
FIFO Queue;7;46;100000;10;64.8116;30.4688;1542.93;71.3489
FIFO Queue;8;46;100000;10;38.382;31.0328;2605.39;70.0521
FIFO Queue;9;46;100000;10;30.2087;31.7918;3310.31;68.3797
FIFO Queue;10;46;100000;10;30.6272;31.214;3265.07;69.6454
