queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;62;1000;10;4.53876;0.371636;220.324;43.4001
FIFO Queue;2;62;1000;10;1.7028;1.51723;587.268;10.6306
FIFO Queue;3;62;1000;10;1.71291;1.5448;583.802;10.4408
FIFO Queue;4;62;1000;10;2.76256;0.408545;361.984;39.4792
FIFO Queue;5;62;1000;10;2.24595;0.398627;445.246;40.4615
FIFO Queue;6;62;1000;10;1.51369;0.403116;660.639;40.0109
FIFO Queue;7;62;1000;10;1.12693;0.408415;887.366;39.4918
FIFO Queue;8;62;1000;10;1.9181;0.41101;521.348;39.2424
FIFO Queue;9;62;1000;10;1.43602;0.415929;696.369;38.7783
FIFO Queue;10;62;1000;10;1.16708;0.407303;856.842;39.5996
