queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;12;1000;10;1.62139;0.394309;616.756;211.34
FIFO Queue;2;12;1000;10;0.340618;0.320461;2935.84;260.042
FIFO Queue;3;12;1000;10;0.329538;0.319308;3034.55;260.981
FIFO Queue;4;12;1000;10;0.758051;0.327003;1319.17;254.84
FIFO Queue;5;12;1000;10;0.30953;0.323376;3230.7;257.698
FIFO Queue;6;12;1000;10;0.306886;0.325159;3258.54;256.285
FIFO Queue;7;12;1000;10;0.326802;0.31491;3059.96;264.626
FIFO Queue;8;12;1000;10;0.312125;0.328144;3203.84;253.954
FIFO Queue;9;12;1000;10;0.315492;0.322955;3169.65;258.034
FIFO Queue;10;12;1000;10;0.321993;0.324057;3105.66;257.156
