queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;44;10000;10;3.81158;2.80122;2623.58;81.1335
LockBased Queue;2;44;10000;10;3.98944;3.02052;2506.62;75.2429
LockBased Queue;3;44;10000;10;4.11099;3.05873;2432.5;74.3029
LockBased Queue;4;44;10000;10;4.48711;3.49054;2228.61;65.1111
LockBased Queue;5;44;10000;10;4.37454;3.205;2285.96;70.9118
LockBased Queue;6;44;10000;10;4.17269;3.5446;2396.54;64.118
LockBased Queue;7;44;10000;10;4.3379;3.0274;2305.26;75.0718
LockBased Queue;8;44;10000;10;4.12349;3.58154;2425.13;63.4567
LockBased Queue;9;44;10000;10;4.39099;3.02818;2277.39;75.0525
LockBased Queue;10;44;10000;10;4.38058;3.21021;2282.8;70.797
