queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;26;10000;10;3.36814;3.73034;2969;103.105
FIFO Queue;2;26;10000;10;3.65741;3.49473;2734.17;110.056
FIFO Queue;3;26;10000;10;3.95399;4.07213;2529.09;94.4507
FIFO Queue;4;26;10000;10;3.36555;3.66176;2971.29;105.036
FIFO Queue;5;26;10000;10;3.06689;3.6555;3260.64;105.216
FIFO Queue;6;26;10000;10;2.98316;3.65427;3352.15;105.251
FIFO Queue;7;26;10000;10;3.04415;3.72234;3284.98;103.326
FIFO Queue;8;26;10000;10;3.06078;3.61726;3267.15;106.328
FIFO Queue;9;26;10000;10;3.02413;3.67476;3306.74;104.664
FIFO Queue;10;26;10000;10;3.08679;3.65587;3239.61;105.205
