queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;12;10000;10;3.83871;2.15718;2605.04;386.306
LockBased Queue;2;12;10000;10;3.19701;1.70603;3127.92;488.464
LockBased Queue;3;12;10000;10;3.29046;1.7238;3039.09;483.428
LockBased Queue;4;12;10000;10;3.35549;1.65994;2980.19;502.026
LockBased Queue;5;12;10000;10;3.29931;1.63912;3030.93;508.403
LockBased Queue;6;12;10000;10;3.33721;1.62914;2996.51;511.516
LockBased Queue;7;12;10000;10;3.4858;1.63091;2868.78;510.963
LockBased Queue;8;12;10000;10;3.36053;1.7502;2975.72;476.136
LockBased Queue;9;12;10000;10;3.27071;1.58584;3057.44;525.484
LockBased Queue;10;12;10000;10;3.31294;1.66167;3018.47;501.502
