queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;22;100000;10;34.9078;28.6249;2864.69;158.794
FIFO Queue;2;22;100000;10;30.4054;35.6622;3288.89;127.458
FIFO Queue;3;22;100000;10;37.0851;35.8802;2696.5;126.684
FIFO Queue;4;22;100000;10;39.2358;45.844;2548.7;99.1504
FIFO Queue;5;22;100000;10;47.4238;46.0048;2108.65;98.804
FIFO Queue;6;22;100000;10;51.1262;48.6739;1955.94;93.3859
FIFO Queue;7;22;100000;10;61.4466;46.9974;1627.43;96.7171
FIFO Queue;8;22;100000;10;57.3603;53.2135;1743.37;85.4192
FIFO Queue;9;22;100000;10;57.0316;57.1606;1753.41;79.5208
FIFO Queue;10;22;100000;10;57.146;56.9392;1749.9;79.83
