queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;56;10000;10;5.28213;0.211697;1893.18;843.524
LockBased Queue;2;56;10000;10;4.1984;0.212649;2381.86;839.747
LockBased Queue;3;56;10000;10;4.21948;0.214953;2369.96;830.746
LockBased Queue;4;56;10000;10;4.11341;0.217297;2431.07;821.785
LockBased Queue;5;56;10000;10;4.22597;0.211006;2366.32;846.286
LockBased Queue;6;56;10000;10;4.59118;0.210534;2178.09;848.183
LockBased Queue;7;56;10000;10;4.50789;0.210615;2218.33;847.857
LockBased Queue;8;56;10000;10;4.78022;0.210745;2091.96;847.334
LockBased Queue;9;56;10000;10;3.67575;0.210675;2720.54;847.616
LockBased Queue;10;56;10000;10;4.07196;0.211546;2455.82;844.126
