queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;60;100000;10;34.7472;32.0342;2877.93;52.0277
FIFO Queue;2;60;100000;10;27.7532;29.8153;3603.18;55.8997
FIFO Queue;3;60;100000;10;26.3462;27.9783;3795.62;59.57
FIFO Queue;4;60;100000;10;24.8341;27.9806;4026.72;59.5652
FIFO Queue;5;60;100000;10;24.7145;28.0673;4046.2;59.3811
FIFO Queue;6;60;100000;10;24.7042;28.0907;4047.9;59.3317
FIFO Queue;7;60;100000;10;76.1461;28.2599;1313.27;58.9763
FIFO Queue;8;60;100000;10;35.2513;28.2146;2836.78;59.0711
FIFO Queue;9;60;100000;10;24.3361;28.5608;4109.11;58.355
FIFO Queue;10;60;100000;10;24.3245;28.5046;4111.07;58.4702
