queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;6;1000000;10;808.149;312.186;1237.4;533.869
FIFO Queue;2;6;1000000;10;741.328;371.877;1348.93;448.176
FIFO Queue;3;6;1000000;10;728.569;371.193;1372.55;449.003
FIFO Queue;4;6;1000000;10;718.085;336.047;1392.59;495.962
FIFO Queue;5;6;1000000;10;716.769;348.241;1395.15;478.595
FIFO Queue;6;6;1000000;10;715.698;350.162;1397.24;475.97
FIFO Queue;7;6;1000000;10;713.791;347.261;1400.97;479.946
FIFO Queue;8;6;1000000;10;713.782;349.234;1400.99;477.235
FIFO Queue;9;6;1000000;10;736.755;342.675;1357.3;486.37
FIFO Queue;10;6;1000000;10;788.839;351.227;1267.69;474.528
