queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;20;1000000;10;435.772;616.536;2294.78;81.0983
FIFO Queue;2;20;1000000;10;368.718;503.482;2712.1;99.3084
FIFO Queue;3;20;1000000;10;598.976;622.786;1669.52;80.2845
FIFO Queue;4;20;1000000;10;344.44;494.342;2903.26;101.145
FIFO Queue;5;20;1000000;10;556.943;578.281;1795.51;86.4632
FIFO Queue;6;20;1000000;10;605.041;640.634;1652.78;78.0477
FIFO Queue;7;20;1000000;10;321.816;495.947;3107.36;100.817
FIFO Queue;8;20;1000000;10;618.656;637.796;1616.41;78.3949
FIFO Queue;9;20;1000000;10;601.685;639.187;1662;78.2244
FIFO Queue;10;20;1000000;10;614.705;638.555;1626.8;78.3017
