queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;54;1000;10;2.10962;1.66502;474.018;11.1221
FIFO Queue;2;54;1000;10;0.987241;2.4374;1012.92;7.59766
FIFO Queue;3;54;1000;10;1.00472;1.81485;995.299;10.2039
FIFO Queue;4;54;1000;10;0.991488;2.32192;1008.59;7.97551
FIFO Queue;5;54;1000;10;1.4024;1.40663;713.064;13.1652
FIFO Queue;6;54;1000;10;1.43087;1.11223;698.875;16.65
FIFO Queue;7;54;1000;10;0.697938;1.11559;1432.79;16.5998
FIFO Queue;8;54;1000;10;0.727373;1.60722;1374.81;11.5221
FIFO Queue;9;54;1000;10;0.692207;1.03884;1444.65;17.8262
FIFO Queue;10;54;1000;10;0.651831;1.37982;1534.14;13.421
