queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;18;1000000;10;549.493;709.664;1819.86;78.2843
FIFO Queue;2;18;1000000;10;661.81;698.951;1511.01;79.4842
FIFO Queue;3;18;1000000;10;501.813;630.379;1992.77;88.1304
FIFO Queue;4;18;1000000;10;564.524;639.887;1771.4;86.8209
FIFO Queue;5;18;1000000;10;279.954;392.629;3572.02;141.496
FIFO Queue;6;18;1000000;10;545.963;675.423;1831.63;82.253
FIFO Queue;7;18;1000000;10;675.917;698.536;1479.47;79.5314
FIFO Queue;8;18;1000000;10;674.757;700.957;1482.02;79.2567
FIFO Queue;9;18;1000000;10;678.806;700.684;1473.17;79.2876
FIFO Queue;10;18;1000000;10;679.845;699.227;1470.92;79.4528
