queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;8;10000;10;0.3097;0.0926;32289.3;13498.9
LockBased Queue;2;8;10000;10;0.3541;0.0917;28240.6;13631.4
LockBased Queue;3;8;10000;10;0.3452;0.0926;28968.7;13498.9
LockBased Queue;4;8;10000;10;0.347;0.0916;28818.4;13646.3
LockBased Queue;5;8;10000;10;0.393;0.0886;25445.3;14108.4
LockBased Queue;6;8;10000;10;0.3571;0.0896;28003.4;13950.9
LockBased Queue;7;8;10000;10;0.3334;0.0885;29994;14124.3
LockBased Queue;8;8;10000;10;0.4015;0.0878;24906.6;14236.9
LockBased Queue;9;8;10000;10;0.3099;0.0887;32268.5;14092.4
LockBased Queue;10;8;10000;10;0.36;0.1098;27777.8;11384.3
