queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;2;100;10;2.55218;0.016131;39.1821;3099.62
LockBased Queue;2;2;100;10;0.02667;0.284984;3749.53;175.448
LockBased Queue;3;2;100;10;0.019076;0.01579;5242.19;3166.56
LockBased Queue;4;2;100;10;0.021661;0.008506;4616.59;5878.2
LockBased Queue;5;2;100;10;0.033513;0.023064;2983.92;2167.88
LockBased Queue;6;2;100;10;0.019326;0.01611;5174.38;3103.66
LockBased Queue;7;2;100;10;0.017493;0.011802;5716.57;4236.57
LockBased Queue;8;2;100;10;0.016491;0.012624;6063.91;3960.71
LockBased Queue;9;2;100;10;0.017753;0.012683;5632.85;3942.28
LockBased Queue;10;2;100;10;0.014457;0.012203;6917.06;4097.35
