queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;32;100;10;2.804;0.912561;35.6634;3.42443
FIFO Queue;2;32;100;10;1.06232;0.932548;94.1335;3.35103
FIFO Queue;3;32;100;10;0.905257;0.960481;110.466;3.25358
FIFO Queue;4;32;100;10;0.894907;1.273;111.743;2.45484
FIFO Queue;5;32;100;10;2.06383;1.23385;48.4537;2.53272
FIFO Queue;6;32;100;10;2.01905;1.69928;49.5284;1.83902
FIFO Queue;7;32;100;10;1.24753;1.70891;80.1585;1.82865
FIFO Queue;8;32;100;10;2.02299;1.70376;49.4317;1.83417
FIFO Queue;9;32;100;10;1.24035;2.10278;80.6227;1.48613
FIFO Queue;10;32;100;10;1.29929;1.26026;76.9653;2.47964
