queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;34;10000;10;5.36664;2.83136;1863.36;103.879
LockBased Queue;2;34;10000;10;5.15277;3.25659;1940.71;90.3146
LockBased Queue;3;34;10000;10;4.66551;3.52875;2143.39;83.3489
LockBased Queue;4;34;10000;10;4.89125;3.51251;2044.47;83.7343
LockBased Queue;5;34;10000;10;4.49986;3.44149;2222.29;85.4623
LockBased Queue;6;34;10000;10;4.3173;3.21733;2316.26;91.4167
LockBased Queue;7;34;10000;10;4.16953;2.96814;2398.35;99.0915
LockBased Queue;8;34;10000;10;4.18477;2.93152;2389.62;100.329
LockBased Queue;9;34;10000;10;4.29185;3.04686;2330;96.5314
LockBased Queue;10;34;10000;10;4.1574;3.05734;2405.35;96.2005
