queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;44;100000;10;38.5718;32.4759;2592.57;69.9819
FIFO Queue;2;44;100000;10;30.4463;33.2514;3284.48;68.3499
FIFO Queue;3;44;100000;10;30.7809;34.5013;3248.77;65.8737
FIFO Queue;4;44;100000;10;31.6751;34.596;3157.05;65.6933
FIFO Queue;5;44;100000;10;31.7538;34.8213;3149.23;65.2683
FIFO Queue;6;44;100000;10;31.7001;34.6904;3154.56;65.5146
FIFO Queue;7;44;100000;10;67.2519;34.5476;1486.95;65.7854
FIFO Queue;8;44;100000;10;39.9902;34.7862;2500.61;65.3342
FIFO Queue;9;44;100000;10;31.1583;34.9211;3209.42;65.0818
FIFO Queue;10;44;100000;10;31.1481;34.8516;3210.47;65.2115
