queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;20;100000;10;29.2752;30.2889;3415.86;165.077
FIFO Queue;2;20;100000;10;31.9375;35.5858;3131.11;140.505
FIFO Queue;3;20;100000;10;36.8514;35.5197;2713.6;140.767
FIFO Queue;4;20;100000;10;39.638;41.7414;2522.83;119.785
FIFO Queue;5;20;100000;10;45.3485;45.0405;2205.14;111.011
FIFO Queue;6;20;100000;10;45.0917;44.6905;2217.71;111.88
FIFO Queue;7;20;100000;10;59.0472;49.1491;1693.56;101.731
FIFO Queue;8;20;100000;10;54.6665;52.5444;1829.27;95.1575
FIFO Queue;9;20;100000;10;52.2123;52.4532;1915.26;95.3231
FIFO Queue;10;20;100000;10;52.2313;52.5706;1914.56;95.1101
