queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;20;100;10;9.7378;0.0011;10.2693;4545.45
LockBased Queue;2;20;100;10;0.4904;0.001;203.915;5000
LockBased Queue;3;20;100;10;0.4717;0.0011;211.999;4545.45
LockBased Queue;4;20;100;10;0.4709;0.001;212.359;5000
LockBased Queue;5;20;100;10;0.4734;0.0011;211.238;4545.45
LockBased Queue;6;20;100;10;0.48;0.0011;208.333;4545.45
LockBased Queue;7;20;100;10;0.6403;0.0011;156.177;4545.45
LockBased Queue;8;20;100;10;0.4799;0.0011;208.377;4545.45
LockBased Queue;9;20;100;10;0.5095;0.001;196.271;5000
LockBased Queue;10;20;100;10;0.4752;0.001;210.438;5000
