queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;4;1000000;10;529.008;660.403;1890.33;378.557
FIFO Queue;2;4;1000000;10;594.892;660.115;1680.98;378.722
FIFO Queue;3;4;1000000;10;582.335;655.432;1717.22;381.428
FIFO Queue;4;4;1000000;10;580.999;656.343;1721.17;380.899
FIFO Queue;5;4;1000000;10;581.556;676.667;1719.52;369.458
FIFO Queue;6;4;1000000;10;587.225;627.505;1702.92;398.403
FIFO Queue;7;4;1000000;10;595.028;628.588;1680.59;397.717
FIFO Queue;8;4;1000000;10;594.348;695.631;1682.51;359.386
FIFO Queue;9;4;1000000;10;774.911;819.025;1290.47;305.241
FIFO Queue;10;4;1000000;10;552.137;657.73;1811.15;380.095
