queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;40;10000;10;4.33332;1.69405;2307.7;147.576
LockBased Queue;2;40;10000;10;3.30915;2.05564;3021.92;121.617
LockBased Queue;3;40;10000;10;4.31936;2.62576;2315.16;95.2105
LockBased Queue;4;40;10000;10;3.56623;3.24117;2804.08;77.1325
LockBased Queue;5;40;10000;10;3.91204;3.06738;2556.21;81.5028
LockBased Queue;6;40;10000;10;3.9961;2.99718;2502.44;83.4118
LockBased Queue;7;40;10000;10;4.08282;3.07606;2449.29;81.2729
LockBased Queue;8;40;10000;10;4.16673;3.22878;2399.96;77.4286
LockBased Queue;9;40;10000;10;4.34254;3.08107;2302.8;81.1405
LockBased Queue;10;40;10000;10;4.23442;3.46019;2361.6;72.2505
