queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;58;100;10;4.19146;1.71322;23.858;1.00637
LockBased Queue;2;58;100;10;1.78374;1.85748;56.0619;0.928213
LockBased Queue;3;58;100;10;1.28708;2.0685;77.6951;0.833522
LockBased Queue;4;58;100;10;1.82701;2.06073;54.7341;0.836663
LockBased Queue;5;58;100;10;1.78471;1.97342;56.0314;0.873681
LockBased Queue;6;58;100;10;0.887113;2.08492;112.725;0.826958
LockBased Queue;7;58;100;10;1.23846;2.28226;80.7454;0.755453
LockBased Queue;8;58;100;10;1.1827;1.64341;84.5526;1.04912
LockBased Queue;9;58;100;10;1.68941;1.68513;59.1924;1.02315
LockBased Queue;10;58;100;10;1.56083;2.07559;64.0683;0.830674
