queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;192;1000;10;5.90682;0.547497;169.296;9.51299
FIFO Queue;2;192;1000;10;0.621826;0.570199;1608.17;9.13424
FIFO Queue;3;192;1000;10;0.608821;0.550813;1642.52;9.45572
FIFO Queue;4;192;1000;10;0.596418;0.622617;1676.68;8.36523
FIFO Queue;5;192;1000;10;0.587622;0.605044;1701.77;8.60819
FIFO Queue;6;192;1000;10;0.571551;0.611346;1749.63;8.51945
FIFO Queue;7;192;1000;10;0.632405;0.538419;1581.27;9.67338
FIFO Queue;8;192;1000;10;0.571481;0.581951;1749.84;8.94978
FIFO Queue;9;192;1000;10;0.589325;0.53857;1696.86;9.67067
FIFO Queue;10;192;1000;10;0.628889;0.596748;1590.11;8.72786
