queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;22;1000000;10;222.102;370.067;4502.44;122.828
FIFO Queue;2;22;1000000;10;426.582;502.769;2344.22;90.4085
FIFO Queue;3;22;1000000;10;532.694;560.889;1877.25;81.0402
FIFO Queue;4;22;1000000;10;572.115;578.641;1747.9;78.554
FIFO Queue;5;22;1000000;10;365.874;528.407;2733.18;86.0218
FIFO Queue;6;22;1000000;10;539.557;541.591;1853.37;83.9279
FIFO Queue;7;22;1000000;10;531.735;546.305;1880.63;83.2036
FIFO Queue;8;22;1000000;10;531.024;547.312;1883.15;83.0505
FIFO Queue;9;22;1000000;10;534.741;547.27;1870.06;83.0568
FIFO Queue;10;22;1000000;10;537.577;551.425;1860.2;82.431
