queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;64;10000;10;5.15655;2.52828;1939.28;61.801
LockBased Queue;2;64;10000;10;3.55582;3.01802;2812.29;51.7724
LockBased Queue;3;64;10000;10;3.59388;3.39249;2782.5;46.0577
LockBased Queue;4;64;10000;10;4.054;3.51723;2466.7;44.4242
LockBased Queue;5;64;10000;10;3.79865;3.19528;2632.52;48.9003
LockBased Queue;6;64;10000;10;3.81088;3.37298;2624.07;46.324
LockBased Queue;7;64;10000;10;4.12417;3.79489;2424.73;41.1738
LockBased Queue;8;64;10000;10;4.30227;3.19905;2324.35;48.8426
LockBased Queue;9;64;10000;10;3.92983;3.42069;2544.64;45.6779
LockBased Queue;10;64;10000;10;4.1567;4.0166;2405.76;38.9011
