queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;20;10000;10;8.3725;1.9078;1194.39;262.082
FIFO Queue;2;20;10000;10;1.427;2.2711;7007.71;220.158
FIFO Queue;3;20;10000;10;1.2061;1.9029;8291.19;262.757
FIFO Queue;4;20;10000;10;1.2587;1.9003;7944.7;263.116
FIFO Queue;5;20;10000;10;1.3335;1.928;7499.06;259.336
FIFO Queue;6;20;10000;10;1.3211;1.9268;7569.45;259.498
FIFO Queue;7;20;10000;10;1.3415;1.951;7454.34;256.279
FIFO Queue;8;20;10000;10;1.164;1.8692;8591.07;267.494
FIFO Queue;9;20;10000;10;1.2736;1.8792;7851.76;266.071
FIFO Queue;10;20;10000;10;1.3009;1.9718;7686.99;253.575
