queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;34;100;10;2.81177;0.76317;35.5648;3.85389
LockBased Queue;2;34;100;10;0.842669;0.991749;118.671;2.96565
LockBased Queue;3;34;100;10;0.837369;0.796452;119.422;3.69285
LockBased Queue;4;34;100;10;0.945031;1.56538;105.817;1.87889
LockBased Queue;5;34;100;10;0.442709;0.838962;225.882;3.50573
LockBased Queue;6;34;100;10;0.870952;1.26858;114.817;2.31848
LockBased Queue;7;34;100;10;0.450144;1.30677;222.151;2.25072
LockBased Queue;8;34;100;10;0.523962;1.91581;190.854;1.53521
LockBased Queue;9;34;100;10;1.24022;0.865441;80.6312;3.39847
LockBased Queue;10;34;100;10;0.499316;1.55215;200.274;1.89491
