queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;96;10000;10;5.24994;2.43382;1904.78;42.7996
FIFO Queue;2;96;10000;10;2.5066;2.73949;3989.47;38.0242
FIFO Queue;3;96;10000;10;2.68263;2.94308;3727.69;35.3938
FIFO Queue;4;96;10000;10;2.86306;3.26658;3492.77;31.8886
FIFO Queue;5;96;10000;10;2.73817;3.13161;3652.07;33.263
FIFO Queue;6;96;10000;10;2.97155;3.12349;3365.25;33.3495
FIFO Queue;7;96;10000;10;2.87258;3.11086;3481.19;33.4848
FIFO Queue;8;96;10000;10;2.78871;3.2005;3585.89;32.547
FIFO Queue;9;96;10000;10;2.94367;3.19177;3397.12;32.636
FIFO Queue;10;96;10000;10;2.92358;3.16144;3420.46;32.9492
