queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;54;100;10;6.37817;2.13345;15.6785;0.868009
FIFO Queue;2;54;100;10;1.17568;1.99569;85.0569;0.927926
FIFO Queue;3;54;100;10;1.0626;1.04466;94.1087;1.77269
FIFO Queue;4;54;100;10;0.945402;0.894165;105.775;2.07104
FIFO Queue;5;54;100;10;0.941064;0.93387;106.263;1.98299
FIFO Queue;6;54;100;10;0.936545;0.933189;106.775;1.98443
FIFO Queue;7;54;100;10;0.935843;0.875821;106.856;2.11442
FIFO Queue;8;54;100;10;0.921758;1.48585;108.488;1.24632
FIFO Queue;9;54;100;10;2.43857;1.05698;41.0076;1.75202
FIFO Queue;10;54;100;10;1.95756;1.19042;51.0841;1.55563
