queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;6;1000;10;0.1798;0.0097;5561.74;17182.1
LockBased Queue;2;6;1000;10;0.0552;0.0089;18115.9;18726.6
LockBased Queue;3;6;1000;10;0.0744;0.0085;13440.9;19607.8
LockBased Queue;4;6;1000;10;0.0992;0.0107;10080.6;15576.3
LockBased Queue;5;6;1000;10;0.0689;0.0094;14513.8;17730.5
LockBased Queue;6;6;1000;10;0.1084;0.0171;9225.09;9746.59
LockBased Queue;7;6;1000;10;0.0521;0.0085;19193.9;19607.8
LockBased Queue;8;6;1000;10;0.0748;0.0086;13369;19379.8
LockBased Queue;9;6;1000;10;0.0944;0.0091;10593.2;18315
LockBased Queue;10;6;1000;10;0.0562;0.0088;17793.6;18939.4
