queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;24;100;10;10.0798;0.0206;9.92083;202.265
FIFO Queue;2;24;100;10;0.5763;0.0285;173.521;146.199
FIFO Queue;3;24;100;10;0.5485;0.0191;182.315;218.15
FIFO Queue;4;24;100;10;0.6766;0.0362;147.798;115.101
FIFO Queue;5;24;100;10;0.6932;0.0322;144.259;129.4
FIFO Queue;6;24;100;10;0.7258;0.0226;137.779;184.366
FIFO Queue;7;24;100;10;0.7163;0.0211;139.606;197.472
FIFO Queue;8;24;100;10;0.551;0.0184;181.488;226.449
FIFO Queue;9;24;100;10;0.5464;0.0187;183.016;222.816
FIFO Queue;10;24;100;10;0.5469;0.0183;182.849;227.687
