queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;36;10000;10;5.05743;0.211747;1977.29;1311.84
LockBased Queue;2;36;10000;10;3.0359;0.176842;3293.92;1570.77
LockBased Queue;3;36;10000;10;2.21455;0.17632;4515.59;1575.42
LockBased Queue;4;36;10000;10;2.70021;0.212227;3703.42;1308.87
LockBased Queue;5;36;10000;10;2.96421;0.212067;3373.58;1309.86
LockBased Queue;6;36;10000;10;2.69034;0.211887;3717;1310.97
LockBased Queue;7;36;10000;10;2.50529;0.212137;3991.56;1309.43
LockBased Queue;8;36;10000;10;2.43402;0.610464;4108.43;455.027
LockBased Queue;9;36;10000;10;2.57321;0.211817;3886.2;1311.4
LockBased Queue;10;36;10000;10;2.74484;0.212027;3643.2;1310.11
