queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;58;10000;10;4.95338;3.9005;2018.82;44.203
LockBased Queue;2;58;10000;10;5.1758;3.474;1932.07;49.6298
LockBased Queue;3;58;10000;10;4.55477;3.58578;2195.5;48.0827
LockBased Queue;4;58;10000;10;4.58148;4.15576;2182.7;41.4879
LockBased Queue;5;58;10000;10;4.536;3.68463;2204.59;46.7927
LockBased Queue;6;58;10000;10;4.54851;3.67425;2198.52;46.9249
LockBased Queue;7;58;10000;10;4.52558;3.72325;2209.66;46.3074
LockBased Queue;8;58;10000;10;4.74281;3.87494;2108.46;44.4945
LockBased Queue;9;58;10000;10;4.53299;3.7845;2206.05;45.5579
LockBased Queue;10;58;10000;10;4.51829;3.86133;2213.23;44.6513
