queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;24;10000;10;5.87901;3.24877;1700.97;128.254
FIFO Queue;2;24;10000;10;3.16278;3.02397;3161.78;137.788
FIFO Queue;3;24;10000;10;3.24061;3.02192;3085.84;137.881
FIFO Queue;4;24;10000;10;3.18609;2.99163;3138.64;139.278
FIFO Queue;5;24;10000;10;3.22266;3.22404;3103.03;129.237
FIFO Queue;6;24;10000;10;3.45289;4.16279;2896.12;100.093
FIFO Queue;7;24;10000;10;4.26572;4.1445;2344.27;100.535
FIFO Queue;8;24;10000;10;4.27698;4.14406;2338.1;100.546
FIFO Queue;9;24;10000;10;4.26601;4.14877;2344.11;100.431
FIFO Queue;10;24;10000;10;4.26487;4.18873;2344.74;99.4733
