queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;32;1000;10;4.83647;1.31642;206.762;23.7387
LockBased Queue;2;32;1000;10;1.21447;2.09899;823.401;14.8881
LockBased Queue;3;32;1000;10;1.02592;1.80091;974.733;17.3523
LockBased Queue;4;32;1000;10;1.33658;1.38485;748.181;22.5657
LockBased Queue;5;32;1000;10;0.764302;2.1016;1308.38;14.8696
LockBased Queue;6;32;1000;10;1.40979;1.38561;709.325;22.5533
LockBased Queue;7;32;1000;10;1.71421;1.25689;583.358;24.8631
LockBased Queue;8;32;1000;10;1.46624;2.02574;682.018;15.4265
LockBased Queue;9;32;1000;10;1.19943;0.727794;833.731;42.938
LockBased Queue;10;32;1000;10;1.20489;1.22602;829.953;25.489
