queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;56;100000;10;34.3113;32.8278;2914.49;54.3964
FIFO Queue;2;56;100000;10;26.67;27.4501;3749.53;65.0532
FIFO Queue;3;56;100000;10;26.4482;27.4238;3780.97;65.1155
FIFO Queue;4;56;100000;10;26.4035;27.3964;3787.37;65.1805
FIFO Queue;5;56;100000;10;26.4364;27.4618;3782.67;65.0253
FIFO Queue;6;56;100000;10;26.2714;27.3937;3806.42;65.1871
FIFO Queue;7;56;100000;10;70.5642;27.2082;1417.15;65.6314
FIFO Queue;8;56;100000;10;35.6224;26.6262;2807.22;67.066
FIFO Queue;9;56;100000;10;26.4036;27.3678;3787.37;65.2488
FIFO Queue;10;56;100000;10;26.3946;27.2433;3788.66;65.5468
